implementation,checkpoint,support_low,support_high,source_file,window_end,gt,pred,threshold,win_size
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,11,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,12,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,13,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,14,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,15,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,16,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,17,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,18,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,19,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,20,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,21,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,22,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,23,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,24,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,25,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,26,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,27,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,28,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-1-5-27-57-77-89-129.pkl,29,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,9,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,10,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,11,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,12,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,13,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,14,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,15,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,16,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,17,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,18,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,19,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,20,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,21,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,22,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,23,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,24,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,25,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,26,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,27,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,28,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-20-26-78-129.pkl,29,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,9,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,10,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,11,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,12,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,13,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,14,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,15,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,16,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,17,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,18,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,19,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,20,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,21,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,22,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,23,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,24,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,25,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,26,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,27,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,28,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-12-15-26-34-50-77.pkl,29,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,9,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,10,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,11,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,12,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,13,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,14,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,15,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,16,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,17,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,18,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,19,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,20,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,21,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,22,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,23,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,24,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,25,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,26,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,27,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,28,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-13-26-54-59-129.pkl,29,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,9,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,10,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,11,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,12,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,13,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,14,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,15,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,16,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,17,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,18,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,19,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,20,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,21,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,22,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,23,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,24,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,25,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,26,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,27,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,28,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-14-15-20-34-77-87-89.pkl,29,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,9,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,10,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,11,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,12,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,13,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,14,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,15,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,16,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,17,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,18,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,19,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,20,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,21,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,22,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,23,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,24,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,25,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,26,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,27,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,28,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-27-50-87-129.pkl,29,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,9,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,10,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,11,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,12,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,13,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,14,0,1,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,15,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,16,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,17,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,18,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,19,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,20,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,21,0,0,5.0,5
adaptive,adult_model_adaptive_10,0.0525,0.0551,models-ckpt\sup-wise\adult_model_adaptive_10-noise-0.00-support-0.0525-0.0551-target-5-14-20-48-57-77-129.pkl,22,0,0,5.0,5
