implementation,checkpoint,support_low,support_high,source_file,gt,pred,threshold
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-88-26-34.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-88-26-34.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-88-26-34.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-88-26-34.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-88-26-34.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-88-26-34.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-88-26-34.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-88-26-34.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-88-26-34.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-88-26-34.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-88-26-34.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,0,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,0,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,0,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,0,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-13-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,0,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,0,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-14.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,0,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,0,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-20-13-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,0,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,0,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-20-87.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,0,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,0,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-50-34-15.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,0,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,0,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-59.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,0,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,0,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,1,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,0,5.0
baseline,adult_model,0.1438,0.1833,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1438-0.1833-target-89-77-5-1.pkl,1,0,5.0
baseline,adult_model,0.1833,0.2336,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1833-0.2336-target-0-129-59-5.pkl,0,1,5.0
baseline,adult_model,0.1833,0.2336,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1833-0.2336-target-0-129-59-5.pkl,0,1,5.0
baseline,adult_model,0.1833,0.2336,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.1833-0.2336-target-0-129-59-5.pkl,1,1,5.0
